date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:53:46	162867/162867	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/bg/accommodation.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/bg/accommodation.jpg	(from http://html.themedemo.co/wedding/accommodation.html)
19:53:50	21092/21092	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/post-prew-1.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/post-prew-1.jpg	(from http://html.themedemo.co/wedding/our-blog.html)
19:53:52	29551/29551	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202017%2007:21:37%20GMT	http://html.themedemo.co/wedding/blog-details.html	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/blog-details.html	(from http://html.themedemo.co/wedding/our-blog.html)
19:53:54	11610/11610	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/post-prew-4.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/post-prew-4.jpg	(from http://html.themedemo.co/wedding/our-blog.html)
19:53:56	11267/11267	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/post-prew-3.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/post-prew-3.jpg	(from http://html.themedemo.co/wedding/our-blog.html)
19:53:59	13677/13677	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/post-prew-5.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/post-prew-5.jpg	(from http://html.themedemo.co/wedding/our-blog.html)
19:54:01	126099/126099	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/bg/our-blog.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/bg/our-blog.jpg	(from http://html.themedemo.co/wedding/our-blog.html)
19:54:02	17296/17296	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/post-prew-6.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/post-prew-6.jpg	(from http://html.themedemo.co/wedding/our-blog.html)
19:54:03	1079/1079	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/sidebar-post-prew-1.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/sidebar-post-prew-1.jpg	(from http://html.themedemo.co/wedding/our-blog.html)
19:54:04	1381/1381	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/sidebar-post-prew-2.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/sidebar-post-prew-2.jpg	(from http://html.themedemo.co/wedding/our-blog.html)
19:54:04	17254/17254	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/post-prew-2.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/post-prew-2.jpg	(from http://html.themedemo.co/wedding/our-blog.html)
19:54:04	1023/1023	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/sidebar-post-prew-3.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/sidebar-post-prew-3.jpg	(from http://html.themedemo.co/wedding/our-blog.html)
19:54:14	55425/55425	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:14%20GMT	http://html.themedemo.co/wedding/img/slide-1.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/slide-1.jpg	(from http://html.themedemo.co/wedding/our-gallery.html)
19:54:14	373875/373875	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/bg/rsvp-2.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/bg/rsvp-2.jpg	(from http://html.themedemo.co/wedding/location.html)
19:54:20	32953/32953	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:14%20GMT	http://html.themedemo.co/wedding/img/slide-2.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/slide-2.jpg	(from http://html.themedemo.co/wedding/our-gallery.html)
19:54:23	51488/51488	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:14%20GMT	http://html.themedemo.co/wedding/img/slide-3.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/slide-3.jpg	(from http://html.themedemo.co/wedding/our-gallery.html)
19:54:26	141192/141192	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/bg/our-gallery.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/bg/our-gallery.jpg	(from http://html.themedemo.co/wedding/our-gallery.html)
19:54:27	25077/25077	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-15.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-15.jpg	(from http://html.themedemo.co/wedding/gallery-3.html)
19:54:31	25343/25343	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-14.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-14.jpg	(from http://html.themedemo.co/wedding/gallery-3.html)
19:54:33	32870/32870	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-13.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-13.jpg	(from http://html.themedemo.co/wedding/gallery-3.html)
19:54:35	21747/21747	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-12.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-12.jpg	(from http://html.themedemo.co/wedding/gallery-3.html)
19:54:39	32463/32463	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-11.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-11.jpg	(from http://html.themedemo.co/wedding/gallery-3.html)
19:54:39	22877/22877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-10.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-10.jpg	(from http://html.themedemo.co/wedding/gallery-3.html)
19:54:42	19450/19450	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-9.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-9.jpg	(from http://html.themedemo.co/wedding/gallery-3.html)
19:54:43	21178/21178	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-8.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-8.jpg	(from http://html.themedemo.co/wedding/gallery-3.html)
19:54:45	12868/12868	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-6.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-6.jpg	(from http://html.themedemo.co/wedding/gallery-4.html)
19:54:45	159030/159030	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/bg/gallery.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/bg/gallery.jpg	(from http://html.themedemo.co/wedding/gallery-3.html)
19:54:47	30666/30666	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-7.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-7.jpg	(from http://html.themedemo.co/wedding/gallery-3.html)
19:54:48	13959/13959	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-5.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-5.jpg	(from http://html.themedemo.co/wedding/gallery-4.html)
19:54:49	18282/18282	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-4.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-4.jpg	(from http://html.themedemo.co/wedding/gallery-4.html)
19:54:50	18009/18009	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-3.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-3.jpg	(from http://html.themedemo.co/wedding/gallery-5.html)
19:54:51	16121/16121	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-2.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-2.jpg	(from http://html.themedemo.co/wedding/gallery-5.html)
19:54:51	9721/9721	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/gallery-page/gallery-page-1.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery-page/gallery-page-1.jpg	(from http://html.themedemo.co/wedding/gallery-5.html)
19:54:53	8176/8176	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/decorations/form-decoration-gold.png	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/decorations/form-decoration-gold.png	(from http://html.themedemo.co/wedding/rsvp.html)
19:54:55	8866/8866	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/decorations/video-decoration.png	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/decorations/video-decoration.png	(from http://html.themedemo.co/wedding/)
19:55:02	76991/76991	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/bg/gift.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/bg/gift.jpg	(from http://html.themedemo.co/wedding/gift.html)
19:55:02	69002/69002	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/bg/rsvp-circle.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/bg/rsvp-circle.jpg	(from http://html.themedemo.co/wedding/rsvp.html)
19:55:03	43068/43068	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery/img-5.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery/img-5.jpg	(from http://html.themedemo.co/wedding/)
19:55:05	20783/20783	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery/img-7.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery/img-7.jpg	(from http://html.themedemo.co/wedding/)
19:55:06	22844/22844	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery/img-8.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery/img-8.jpg	(from http://html.themedemo.co/wedding/)
19:55:10	42657/42657	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/place-2.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/place-2.jpg	(from http://html.themedemo.co/wedding/)
19:55:25	152245/152245	UR-M--	200	added ('Partial%20Content')	image/png	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/friends/male-3.png	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/friends/male-3.png	(from http://html.themedemo.co/wedding/)
19:55:37	1609793/1609793	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/friends/female-3.png	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/friends/female-3.png	(from http://html.themedemo.co/wedding/)
19:55:37	1817/1817	---M-Z	200	added ('OK')	application/x-javascript		http://html.themedemo.co/wedding/js/jquery.classycountdown.min.js	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/js/jquery.classycountdown.min.js	(from http://html.themedemo.co/wedding/)
19:55:38	739/739	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2009%20Feb%202017%2010:01:14%20GMT	http://html.themedemo.co/wedding/js/jquery.throttle.js	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/js/jquery.throttle.js	(from http://html.themedemo.co/wedding/)
19:55:39	19846/19846	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Feb%202017%2007:24:17%20GMT	http://html.themedemo.co/wedding/js/script.js	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/js/script.js	(from http://html.themedemo.co/wedding/)
19:55:40	706/706	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Mar%202020%2014:25:45%20GMT	http://html.themedemo.co/wedding/fonts/glyphicons-halflings-regular.eot	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/fonts/glyphicons-halflings-regular.eot	(from http://html.themedemo.co/wedding/css/bootstrap.min.css)
19:55:41	29162/29162	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/posts/post-2.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/posts/post-2.jpg	(from http://html.themedemo.co/wedding/)
19:55:51	98365/98365	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/bg/footer.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/bg/footer.jpg	(from http://html.themedemo.co/wedding/)
19:55:53	71896/71896	---M--	200	added ('OK')	font/woff2	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/fonts/fontawesome-webfont.woff2?v=4.6.3	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/fonts/fontawesome-webfont5b62.woff2	(from http://html.themedemo.co/wedding/css/font-awesome.min.css)
19:55:54	1547/1547	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/decorations/tree.png	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/decorations/tree.png	(from http://html.themedemo.co/wedding/css/style.css)
19:55:54	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/fonts/fontawesome-webfont.eot?v=4.6.3	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/fonts/fontawesome-webfont5b62.eot	(from http://html.themedemo.co/wedding/css/font-awesome.min.css)
19:55:55	1987/1987	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/person-1.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/person-1.jpg	(from http://html.themedemo.co/wedding/blog-details.html)
19:55:56	2092/2092	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/person-2.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/person-2.jpg	(from http://html.themedemo.co/wedding/blog-details.html)
19:55:57	2026/2026	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/person-3.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/person-3.jpg	(from http://html.themedemo.co/wedding/blog-details.html)
19:55:58	1553/1553	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/person-4.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/person-4.jpg	(from http://html.themedemo.co/wedding/blog-details.html)
19:56:02	23117/23117	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/gallery/img-3.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/gallery/img-3.jpg	(from http://html.themedemo.co/wedding/)
19:56:03	55998/55998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202017%2010:01:13%20GMT	http://html.themedemo.co/wedding/img/post-img.jpg	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/post-img.jpg	(from http://html.themedemo.co/wedding/blog-details.html)
19:56:07	152796/152796	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/fonts/fontawesome-webfont.ttf?v=4.6.3	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/fonts/fontawesome-webfont5b62.ttf	(from http://html.themedemo.co/wedding/css/font-awesome.min.css)
19:56:10	55744/55744	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/friends/male-2.png	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/friends/male-2.png	(from http://html.themedemo.co/wedding/)
19:57:37	1614710/1614710	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/friends/female-2.png	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/friends/female-2.png	(from http://html.themedemo.co/wedding/)
19:57:40	392306/392306	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/fonts/fontawesome-webfont.svg?v=4.6.3	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/fonts/fontawesome-webfont5b62.svg	(from http://html.themedemo.co/wedding/css/font-awesome.min.css)
19:57:50	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/fonts/fontawesome-webfont.eot?	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/fonts/fontawesome-webfontd41d.eot	(from http://html.themedemo.co/wedding/css/font-awesome.min.css)
19:57:50	90412/90412	---M--	200	added ('OK')	font/woff	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/fonts/fontawesome-webfont.woff?v=4.6.3	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/fonts/fontawesome-webfont5b62.woff	(from http://html.themedemo.co/wedding/css/font-awesome.min.css)
19:58:06	1609961/1609961	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202017%2010:01:12%20GMT	http://html.themedemo.co/wedding/img/friends/female-1.png	G:/TorrentDownloads/Invitation/Invitation/html.themedemo.co/wedding/img/friends/female-1.png	(from http://html.themedemo.co/wedding/)
